season,player_id,player_display_name,position,team,games_played,age,years_exp,draft_number,value_score,value_epa_total,position_season_percentile,salary_millions,salary_source,contract_player,contract_team,year_signed,years,apy,apy_cap_pct,inflated_apy,value_per_million,epa_per_million,salary_percentile,value_cost_percentile_gap,expected_value_given_salary,value_above_expected_salary,salary_efficiency_percentile,salary_efficiency_tier,has_salary,salary_match_status,salary_interpretation
2017,00-0030710,Trey Burton,TE,PHI,14,26,3,,1.22949058827,19.9912701537,0.942307692308,4.952666,inflated_apy,Trey Burton,Eagles,2017,1,2.746,0.016,4.952666,0.248248234035,4.03646645134,0.676470588235,0.265837104072,0.281002848903,0.948487739364,0.941176470588,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030711,David Fluellen,RB,TEN,8,25,3,,0.337744514042,-3.09938714729,0.616666666667,1.055102,inflated_apy,David Fluellen,Titans,2017,2,0.585,0.004,1.055102,0.320106031495,-2.93752371552,0.130434782609,0.486231884058,-0.370297960191,0.708042474233,0.747826086957,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030737,Freddie Martino,WR,TB,7,26,3,,-0.0705886282517,7.02057889868,0.609625668449,1.190371,inflated_apy,Freddie Martino,Buccaneers,2017,2,0.66,0.004,1.190371,-0.0592996874518,5.89780740516,0.23595505618,0.373670612269,-0.459738602593,0.389149974342,0.73595505618,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030743,Bernard Reedy,WR,TB,11,26,3,,-0.414772620792,1.19293588074,0.422459893048,0.919832,inflated_apy,Bernard Reedy,Patriots,2017,2,0.51,0.003,0.919832,-0.450922147514,1.29690626195,0.0252808988764,0.397178994172,-0.289790141991,-0.124982478802,0.455056179775,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030780,Ryan Hewitt,TE,CIN,4,26,3,,-0.328617689239,1.03746141493,0.355769230769,4.849617,inflated_apy,Ryan Hewitt,Bengals,2016,3,2.5,0.016,4.849617,-0.0677615756541,0.213926463664,0.661764705882,-0.305995475113,-0.248895216064,-0.0797224731751,0.460784313725,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030801,Brandon Coleman,WR,NO,15,25,3,,-0.586764755195,-1.71919479041,0.256684491979,1.10921,inflated_apy,Brandon Coleman,Saints,2017,1,0.615,0.004,1.10921,-0.528993387361,-1.54992723687,0.191011235955,0.0656732560236,-0.0501690189743,-0.536595736221,0.230337078652,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030821,Allen Hurns,WR,JAX,10,26,3,,0.753998433712,20.9822945464,0.823529411765,19.422715,inflated_apy,Allen Hurns,Jaguars,2016,4,10.0125,0.064,19.422715,0.0388204447068,1.08029668079,0.904494382022,-0.0809649702578,0.373292292858,0.380706140855,0.730337078652,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030860,Orleans Darkwa,RB,NYG,15,25,3,,-0.0631032995991,-9.32100975895,0.416666666667,1.983952,inflated_apy,Orleans Darkwa,Giants,2017,1,1.1,0.007,1.983952,-0.0318068681092,-4.69820326245,0.573913043478,-0.157246376812,0.109789384786,-0.172892684385,0.4,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0030874,Damien Williams,RB,MIA,10,25,3,,-0.323267031351,-13.3590523804,0.35,3.241056,inflated_apy,Damien Williams,Dolphins,2017,1,1.797,0.011,3.241056,-0.0997412668434,-4.12182090664,0.7,-0.35,-0.0461231564466,-0.277143874904,0.35652173913,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031001,Jeff Janis,WR,GB,8,26,3,236,-0.597350781794,-1.89843492165,0.235294117647,1.285984,inflated_apy,Jeff Janis,Packers,2014,4,0.567848,0.004,1.285984,-0.464508720011,-1.47625081001,0.292134831461,-0.0568407138136,-0.331313360316,-0.266037421478,0.370786516854,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031021,Jared Abbrederis,WR,DET,4,27,3,,-0.422980479661,1.05396233035,0.417112299465,1.10921,inflated_apy,Jared Abbrederis,Lions,2017,1,0.615,0.004,1.10921,-0.381334895702,0.950191875615,0.191011235955,0.22610106351,-0.629854734283,0.206874254621,0.674157303371,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031025,Michael Campanaro,WR,BAL,13,26,3,218,0.0121950547269,8.42225289447,0.636363636364,2.164311,inflated_apy,Michael Campanaro,Ravens,2017,1,1.2,0.007,2.164311,0.00563461292159,3.89142452008,0.533707865169,0.102655771195,0.0218763523839,-0.00968129765693,0.539325842697,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031035,Xavier Grimble,TE,PIT,8,25,3,,-0.64367744507,-2.79512354691,0.192307692308,0.97394,inflated_apy,Xavier Grimble,Steelers,2017,1,0.54,0.003,0.97394,-0.660900512423,-2.86991349252,0.0686274509804,0.123680241327,-0.36650589365,-0.277171551419,0.372549019608,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031044,Troy Niklas,TE,ARI,11,25,3,52,-0.260670935647,1.86400844673,0.413461538462,2.277853,inflated_apy,Troy Niklas,Cardinals,2014,4,1.005825,0.008,2.277853,-0.114437119361,0.818318147279,0.490196078431,-0.0767345399698,-0.0694160798173,-0.19125485583,0.401960784314,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031045,Carlos Hyde,RB,SF,16,27,3,57,-2.43944047283,-46.204516633,0.0166666666667,2.08444,inflated_apy,Carlos Hyde,49ers,2014,4,0.92042,0.007,2.08444,-1.17030975842,-22.1663931958,0.582608695652,-0.565942028986,0.157974742492,-2.59741521532,0.00869565217391,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031051,John Brown,WR,ARI,10,27,3,91,-0.654782622392,-2.87085744021,0.219251336898,1.58464,inflated_apy,John Brown,Cardinals,2014,4,0.699725,0.005,1.58464,-0.413205915787,-1.81167800901,0.455056179775,-0.235804842877,-0.251065509558,-0.403717112835,0.292134831461,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031060,De'Anthony Thomas,WR,KC,14,24,3,,-0.472794734235,0.210519000169,0.363636363636,1.508892,inflated_apy,De'Anthony Thomas,Chiefs,2014,4,0.666277,0.005,1.508892,-0.313339015805,0.139518931884,0.410112359551,-0.0464759959142,-0.0488098800408,-0.423984854195,0.286516853933,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031062,James White,RB,NE,14,25,3,130,0.733507340262,3.04331056657,0.866666666667,7.214371,inflated_apy,James White,Patriots,2017,3,4,0.024,7.214371,0.101673082832,0.421840042128,0.804347826087,0.0623188405797,0.382568185628,0.350939154634,0.582608695652,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031064,Tom Savage,QB,HOU,8,27,3,,-1.04134303074,-49.3126237111,0.122448979592,1.427067,inflated_apy,Tom Savage,Texans,2014,4,0.630146,0.005,1.427067,-0.729708577619,-34.555226707,0.133333333333,-0.0108843537415,-0.537629939218,-0.503713091519,0.333333333333,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031068,Ryan Grant,WR,WAS,16,27,3,142,1.02544542292,25.5783716031,0.850267379679,1.377827,inflated_apy,Ryan Grant,Commanders,2014,4,0.608403,0.005,1.377827,0.744248314861,18.5642839073,0.325842696629,0.52442468305,0.0597528128763,0.965692610044,0.865168539326,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031075,Alfred Blue,RB,HOU,9,26,3,181,0.145098301112,-6.08947963034,0.541666666667,1.323656,inflated_apy,Alfred Blue,Texans,2014,4,0.584483,0.004,1.323656,0.109619343026,-4.60050015286,0.365217391304,0.176449275362,-0.241899716519,0.386998017632,0.617391304348,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031166,Seth Roberts,WR,LV,15,26,3,,-0.521340792932,-0.611451533443,0.304812834225,9.455335,inflated_apy,Seth Roberts,Raiders,2017,2,5.2425,0.031,9.455335,-0.0551372101498,-0.0646673579987,0.797752808989,-0.492939974764,0.432976747918,-0.95431754085,0.134831460674,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031189,T.J. Jones,WR,DET,13,25,3,,0.607147810652,18.4958540764,0.807486631016,1.244479,inflated_apy,T.J. Jones,Lions,2017,1,0.69,0.004,1.244479,0.487873086369,14.8623271879,0.26404494382,0.543441687196,-0.136280135127,0.743427945779,0.831460674157,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031209,Senorise Perry,RB,MIA,8,26,3,,0.459410835175,-1.21098484378,0.725,1.055102,inflated_apy,Senorise Perry,Dolphins,2017,2,0.585,0.004,1.055102,0.43541840995,-1.14774196597,0.130434782609,0.594565217391,-0.371603546396,0.831014381571,0.8,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031228,Taylor Gabriel,WR,ATL,16,26,3,,-0.451792543202,0.566123196146,0.379679144385,4.952666,inflated_apy,Taylor Gabriel,Falcons,2017,1,2.746,0.016,4.952666,-0.0912220899213,0.11430675845,0.676966292135,-0.29728714775,0.31497414895,-0.766766692152,0.168539325843,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031235,Odell Beckham Jr.,WR,NYG,4,25,3,,-0.0982660106067,6.55195192145,0.582887700535,5.891631,inflated_apy,Odell Beckham Jr.,Giants,2014,4,2.60155,0.02,5.891631,-0.0166789146514,1.11207777973,0.707865168539,-0.124977468005,-0.268930195674,0.170664185067,0.651685393258,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031236,Brandin Cooks,WR,NE,16,24,3,20,1.84370701711,39.4329859071,0.919786096257,4.746421,inflated_apy,Brandin Cooks,NE/LAR/NO,2014,4,2.095863,0.016,4.746421,0.388441526176,8.30794105855,0.64606741573,0.273718680526,0.279780195739,1.56392682137,0.932584269663,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031257,Paul Richardson,WR,SEA,16,25,3,45,1.15125457366,27.7085427755,0.871657754011,2.668245,inflated_apy,Paul Richardson,Seahawks,2014,4,1.178209,0.009,2.668245,0.431465091723,10.384557181,0.561797752809,0.309860001202,0.153070553277,0.998184020387,0.876404494382,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031260,Logan Thomas,TE,BUF,5,26,3,120,-0.198050553189,2.62576215115,0.5,1.425787,inflated_apy,Logan Thomas,Bills,2016,2,0.735,0.005,1.425787,-0.138906129168,1.84162301322,0.343137254902,0.156862745098,-0.448205308326,0.250154755137,0.725490196078,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031273,Cameron Brate,TE,TB,16,26,3,,1.42935732674,22.4225748254,0.951923076923,1.244479,inflated_apy,Cameron Brate,Buccaneers,2017,1,0.69,0.004,1.244479,1.14855881597,18.0176401734,0.245098039216,0.706825037707,0.0907495890291,1.33860773771,0.960784313725,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031277,Branden Oliver,RB,LAC,8,26,3,,-0.529070652793,-16.5533630917,0.266666666667,1.442874,inflated_apy,Branden Oliver,Chargers,2017,1,0.8,0.005,1.442874,-0.366678346684,-11.4724938503,0.434782608696,-0.168115942029,-0.319293860952,-0.20977679184,0.391304347826,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031280,Derek Carr,QB,LV,15,26,3,36,0.177614296214,16.6545324658,0.612244897959,45.098838,inflated_apy,Derek Carr,Raiders,2017,5,25.005,0.15,45.098838,0.00393833420306,0.369289613754,0.888888888889,-0.27664399093,0.701427382429,-0.523813086215,0.288888888889,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031285,Devonta Freeman,RB,ATL,14,25,3,103,0.492045814473,-0.704452144285,0.75,14.879641,inflated_apy,Devonta Freeman,Falcons,2017,5,8.25,0.049,14.879641,0.0330683928781,-0.0473433562197,0.982608695652,-0.232608695652,0.570777260097,-0.0787314456241,0.44347826087,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031299,Jordan Matthews,TE,BUF,10,25,3,,0.720261498335,13.796687329,0.855769230769,2.802107,inflated_apy,Jordan Matthews,BUF/PHI,2014,4,1.237318,0.009,2.802107,0.25704282468,4.92368326014,0.529411764706,0.326357466063,-0.0632014221373,0.783462920472,0.911764705882,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031301,Jeremy Hill,RB,CIN,7,25,3,,0.238020888214,-4.64721339021,0.566666666667,2.125161,inflated_apy,Jeremy Hill,Bengals,2014,4,0.938401,0.007,2.125161,0.112001343999,-2.18675826924,0.591304347826,-0.0246376811594,-0.295908380732,0.533929268945,0.669565217391,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031302,C.J. Fiedorowicz,TE,HOU,5,26,3,,-0.804208018714,-4.74791837735,0.115384615385,13.076048,inflated_apy,C.J. Fiedorowicz,Texans,2017,3,7.25,0.043,13.076048,-0.0615023758489,-0.363100409034,0.901960784314,-0.786576168929,0.0693059040744,-0.873513922789,0.137254901961,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031325,Sammy Watkins,WR,LA,15,24,3,4,1.29352046719,30.1173556752,0.893048128342,11.286849,inflated_apy,Sammy Watkins,LAR/BUF,2014,4,4.983901,0.037,11.286849,0.114604214798,2.66835816402,0.837078651685,0.0559694766569,0.450624901333,0.842895565856,0.859550561798,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031326,Bruce Ellington,WR,HOU,11,26,3,,-0.510117701176,-0.42142476367,0.31550802139,1.10921,inflated_apy,Bruce Ellington,Texans,2017,1,0.615,0.004,1.10921,-0.459892807652,-0.379932351556,0.191011235955,0.124496785435,-0.261319893506,-0.24879780767,0.38202247191,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031339,Donte Moncrief,WR,IND,12,24,3,90,0.530100916756,17.1913140542,0.754010695187,1.590087,inflated_apy,Donte Moncrief,Colts,2014,4,0.70213,0.005,1.590087,0.333378561523,10.8115556282,0.460674157303,0.293336537884,-0.142006440676,0.672107357432,0.797752808989,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031344,Cody Latimer,WR,DEN,11,25,3,56,0.234803562603,12.1914081858,0.700534759358,2.09971,inflated_apy,Cody Latimer,Broncos,2014,4,0.927163,0.007,2.09971,0.111826663017,5.80623428271,0.52808988764,0.172444871718,-0.15560869648,0.390412259084,0.741573033708,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031345,Jimmy Garoppolo,QB,SF,6,26,3,62,0.963448937087,59.1820888761,0.836734693878,1.972464,inflated_apy,Jimmy Garoppolo,NE/SF,2014,4,0.870975,0.007,1.972464,0.48844944044,30.0041414576,0.288888888889,0.547845804989,-0.589502541909,1.552951479,0.955555555556,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031359,Kelvin Benjamin,WR,CAR,14,26,3,28,0.459368266241,15.993685327,0.737967914439,7.302741,inflated_apy,Kelvin Benjamin,Bills,2014,4,3.22465,0.024,7.302741,0.062903540772,2.19009346313,0.73595505618,0.00201285825873,0.286956687479,0.172411578762,0.657303370787,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031373,Martavis Bryant,WR,PIT,15,26,3,118,0.55154372266,17.5543786384,0.780748663102,1.505558,inflated_apy,Martavis Bryant,PIT/LV,2014,4,0.664805,0.005,1.505558,0.366338409188,11.659715958,0.404494382022,0.376254281079,0.0144134470516,0.537130275608,0.769662921348,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031375,Terrance West,RB,BAL,5,26,3,94,-0.228668919709,-11.8907800576,0.366666666667,3.241056,inflated_apy,Terrance West,Ravens,2017,1,1.797,0.011,3.241056,-0.0705538317476,-3.66879808853,0.7,-0.333333333333,-0.305978370381,0.0773094506728,0.478260869565,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031376,Jerick McKinnon,RB,MIN,16,25,3,96,-2.04125293194,-40.0241845374,0.0333333333333,1.565447,inflated_apy,Jerick McKinnon,Vikings,2014,4,0.69125,0.005,1.565447,-1.3039425365,-25.5672562133,0.513043478261,-0.479710144928,0.121110231464,-2.1623631634,0.0608695652174,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031381,Davante Adams,WR,GB,14,25,3,53,2.60327884949,52.2938788641,0.973262032086,26.152096,inflated_apy,Davante Adams,Packers,2017,4,14.5,0.087,26.152096,0.0995437937171,1.99960564783,0.960674157303,0.0125878747822,0.657276273719,1.94600257578,0.960674157303,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031382,Jarvis Landry,WR,MIA,16,25,3,63,-0.28197392851,3.44145233892,0.524064171123,1.967373,inflated_apy,Jarvis Landry,Dolphins,2014,4,0.868727,0.007,1.967373,-0.143325098245,1.74926276762,0.511235955056,0.0128282160668,0.0964157648846,-0.378389693395,0.303370786517,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031384,Richard Rodgers,TE,GB,10,25,3,98,0.0898619970247,6.12811143522,0.711538461538,1.563192,inflated_apy,Richard Rodgers,Packers,2014,4,0.690254,0.005,1.563192,0.0574862185993,3.92025511595,0.401960784314,0.309577677225,-0.17710268203,0.266964679054,0.735294117647,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031387,Eric Ebron,TE,DET,16,24,3,10,0.257290478585,8.16481675456,0.740384615385,6.935044,inflated_apy,Eric Ebron,Lions,2014,4,3.062287,0.023,6.935044,0.0371000499182,1.17732731826,0.754901960784,-0.0145173453997,0.444219666827,-0.186929188242,0.411764705882,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031390,Charles Sims,RB,TB,15,27,3,69,0.0102829969162,-8.18196938939,0.475,1.756863,inflated_apy,Charles Sims,Buccaneers,2014,4,0.775773,0.006,1.756863,0.00585304427051,-4.65714707942,0.565217391304,-0.0902173913043,0.0765443286464,-0.0662613317301,0.452173913043,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031407,Blake Bortles,QB,JAX,16,25,3,3,0.712696106669,45.611924638,0.775510204082,11.694036,inflated_apy,Blake Bortles,Jaguars,2014,4,5.163701,0.039,11.694036,0.0609452636086,3.90044332324,0.511111111111,0.264399092971,0.351128980292,0.361567126377,0.711111111111,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031408,Mike Evans,WR,TB,15,24,3,7,0.878935975898,23.0977078462,0.83422459893,8.283596,inflated_apy,Mike Evans,Buccaneers,2014,4,3.657763,0.028,8.283596,0.106105606297,2.78836725574,0.769662921348,0.0645616775822,0.367055654855,0.511880321043,0.758426966292,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031418,Austin Seferian-Jenkins,TE,NYJ,13,25,3,38,-1.03817607192,-7.5940528826,0.0673076923077,2.975161,inflated_apy,Austin Seferian-Jenkins,TB/NYJ,2014,4,1.313733,0.01,2.975161,-0.348947862628,-2.55248468322,0.549019607843,-0.481711915535,0.0880328096673,-1.12620888159,0.0686274509804,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031431,Marqise Lee,WR,JAX,13,26,3,39,0.5399123623,17.3574391599,0.75935828877,2.929353,inflated_apy,Marqise Lee,Jaguars,2014,4,1.293506,0.01,2.929353,0.184311130239,5.92534909923,0.584269662921,0.175088625849,0.0126856867437,0.527226675556,0.76404494382,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031484,Chris Manhertz,TE,CAR,5,25,2,,-0.50649367573,-1.1263339232,0.25,0.960224,inflated_apy,Chris Manhertz,Panthers,2016,2,0.495,0.003,0.960224,-0.527474501502,-1.17299080547,0.0392156862745,0.210784313725,-0.504018516773,-0.00247515895749,0.509803921569,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031503,Jameis Winston,QB,TB,13,23,2,1,0.688416885837,44.297989263,0.755102040816,13.323221,inflated_apy,Jameis Winston,Buccaneers,2015,4,6.337819,0.044,13.323221,0.0516704546023,3.3248708599,0.6,0.155102040816,0.2540454558,0.434371430037,0.755555555556,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031514,Quan Bray,WR,IND,9,24,2,,-0.396195760537,1.50747494213,0.438502673797,1.10921,inflated_apy,Quan Bray,Colts,2017,1,0.615,0.004,1.10921,-0.357187332009,1.35905278724,0.191011235955,0.247491437842,-0.34164983891,-0.0545459216272,0.511235955056,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031533,Randall Telfer,TE,CLE,4,25,2,198,-0.313549236316,1.22076355049,0.375,1.260012,inflated_apy,Randall Telfer,CLE/KC/IND,2015,4,0.599384,0.004,1.260012,-0.248846230287,0.968850733556,0.264705882353,0.110294117647,-0.466241003519,0.152691767203,0.637254901961,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031544,Amari Cooper,WR,LV,14,23,2,4,-0.687240314677,-3.42042350929,0.187165775401,11.910476,inflated_apy,Amari Cooper,LV/DAL,2015,4,5.66578,0.04,11.910476,-0.0577004911204,-0.287177734063,0.85393258427,-0.666766808869,0.436433822289,-1.12367413697,0.106741573034,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031547,DeVante Parker,WR,MIA,13,24,2,14,-0.527855596546,-0.72175866748,0.294117647059,5.716105,inflated_apy,DeVante Parker,Dolphins,2015,4,2.719135,0.019,5.716105,-0.0923453289515,-0.126267566373,0.702247191011,-0.408129543952,0.189062697752,-0.716918294298,0.179775280899,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031549,Nelson Agholor,WR,PHI,16,24,2,20,1.86347404744,39.7676766503,0.92513368984,4.928225,inflated_apy,Nelson Agholor,Eagles,2015,4,2.344343,0.016,4.928225,0.378122761733,8.06937115295,0.662921348315,0.262212341525,0.311187956025,1.55228609141,0.926966292135,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031558,Maxx Williams,TE,BAL,10,23,2,55,-0.606929562025,-2.34809919255,0.201923076923,2.129893,inflated_apy,Maxx Williams,Ravens,2015,4,1.013184,0.007,2.129893,-0.28495777113,-1.10244936837,0.470588235294,-0.268665158371,-0.110010845274,-0.496918716752,0.28431372549,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031568,Bryce Petty,QB,NYJ,4,26,2,103,-0.697640065522,-30.7122127833,0.285714285714,1.489233,inflated_apy,Bryce Petty,MIA/NYJ,2015,4,0.708424,0.005,1.489233,-0.468455953852,-20.6228392624,0.155555555556,0.130158730159,-0.709020279542,0.0113802140197,0.533333333333,Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031570,Justin Hardy,WR,ATL,10,26,2,107,0.50880188797,16.8306838707,0.748663101604,1.482466,inflated_apy,Justin Hardy,Falcons,2015,4,0.705205,0.005,1.482466,0.343213192053,11.3531668657,0.387640449438,0.361022652166,-0.233305578127,0.742107466097,0.825842696629,Above Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031577,Javorius Allen,RB,BAL,16,26,2,125,-0.432394724399,-15.052840645,0.291666666667,1.447597,inflated_apy,Buck Allen,Ravens,2015,4,0.688618,0.005,1.447597,-0.298698273345,-10.3985022385,0.44347826087,-0.151811594203,0.139660478197,-0.572055202596,0.304347826087,Below Average,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031588,Stefon Diggs,WR,MIN,14,24,2,146,2.15397039431,44.6862929841,0.96256684492,1.317914,inflated_apy,Stefon Diggs,Vikings,2015,4,0.626928,0.004,1.317914,1.63437856667,33.9068353353,0.303370786517,0.659196058403,-0.0253247381074,2.17929513242,0.966292134831,High Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031589,Brett Hundley,QB,GB,11,24,2,147,-1.25215872919,-60.7214825753,0.0612244897959,1.31577,inflated_apy,Brett Hundley,GB/SEA,2015,4,0.625908,0.004,1.31577,-0.951654718678,-46.1490097626,0.0666666666667,-0.00544217687075,-0.342672139761,-0.909486589433,0.155555555556,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
2017,00-0031590,Jay Ajayi,RB,MIA,14,24,2,149,-1.17715056507,-26.6123143923,0.108333333333,1.314288,inflated_apy,Jay Ajayi,MIA/PHI,2015,4,0.625203,0.004,1.314288,-0.895656480973,-20.2484648664,0.35652173913,-0.248188405797,0.0304188855805,-1.20756945065,0.130434782609,Low Efficiency,True,matched_contract,Approximate annual contract cost from nflverse/OverTheCap historical contracts; not a precise season cap hit.
